Attaching to ozone-om-ha-s3_om3_1, ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_scm_1, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_datanode_2, ozone-om-ha-s3_om1_1, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_om2_1
s3g_1       | 2019-10-28 18:36:57,219 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-10-28 18:36:57,272 INFO util.log: Logging initialized @1389ms
s3g_1       | 2019-10-28 18:36:57,432 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1       | 2019-10-28 18:36:57,469 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
s3g_1       | 2019-10-28 18:36:57,482 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
s3g_1       | 2019-10-28 18:36:57,486 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
s3g_1       | 2019-10-28 18:36:57,486 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
s3g_1       | 2019-10-28 18:36:57,486 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | 2019-10-28 18:36:56,999 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
s3g_1       | 2019-10-28 18:36:57,513 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
scm_1       | /************************************************************
om3_1       | 2019-10-28 18:36:57,163 [main] INFO       - STARTUP_MSG: 
s3g_1       | 2019-10-28 18:36:57,514 [main] INFO       - Starting Ozone S3 gateway
scm_1       | STARTUP_MSG: Starting StorageContainerManager
om3_1       | /************************************************************
s3g_1       | 2019-10-28 18:36:57,532 INFO http.HttpServer2: Jetty bound to port 9878
datanode_2  | 2019-10-28 18:36:56,595 [main] INFO       - STARTUP_MSG: 
scm_1       | STARTUP_MSG:   host = 038c12e257c7/172.18.0.8
s3g_1       | 2019-10-28 18:36:57,534 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
datanode_3  | 2019-10-28 18:36:56,125 [main] INFO       - STARTUP_MSG: 
om3_1       | STARTUP_MSG: Starting OzoneManager
datanode_2  | /************************************************************
s3g_1       | 2019-10-28 18:36:57,565 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@14dd7b39{/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_1  | 2019-10-28 18:36:56,696 [main] INFO       - STARTUP_MSG: 
scm_1       | STARTUP_MSG:   args = [--init]
datanode_3  | /************************************************************
