Attaching to ozone-om-ha-s3_om1_1, ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_om3_1, ozone-om-ha-s3_datanode_2, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_om2_1, ozone-om-ha-s3_scm_1
om1_1       | 2019-11-12 11:17:36,930 INFO om.OzoneManagerStarter: STARTUP_MSG: 
om1_1       | /************************************************************
s3g_1       | 2019-11-12 11:17:34,882 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
om1_1       | STARTUP_MSG: Starting OzoneManager
s3g_1       | 2019-11-12 11:17:34,914 INFO util.log: Logging initialized @1061ms
om1_1       | STARTUP_MSG:   host = f0ce914db695/172.18.0.9
om1_1       | STARTUP_MSG:   args = [--init]
s3g_1       | 2019-11-12 11:17:35,056 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
om1_1       | STARTUP_MSG:   version = 3.2.0
om3_1       | 2019-11-12 11:17:34,443 INFO om.OzoneManagerStarter: STARTUP_MSG: 
s3g_1       | 2019-11-12 11:17:35,083 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
