Attaching to ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_om3_1, ozone-om-ha-s3_scm_1, ozone-om-ha-s3_om2_1, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_om1_1, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_datanode_2
s3g_1       | 2019-11-12 15:58:48,941 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-11-12 15:58:48,978 INFO util.log: Logging initialized @1137ms
s3g_1       | 2019-11-12 15:58:49,100 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1       | 2019-11-12 15:58:49,138 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
om3_1       | 2019-11-12 15:58:49,823 INFO om.OzoneManagerStarter: STARTUP_MSG: 
om3_1       | /************************************************************
s3g_1       | 2019-11-12 15:58:49,148 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
om3_1       | STARTUP_MSG: Starting OzoneManager
s3g_1       | 2019-11-12 15:58:49,151 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
om3_1       | STARTUP_MSG:   host = 71411a5e8298/172.18.0.9
scm_1       | 2019-11-12 15:58:48,489 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
s3g_1       | 2019-11-12 15:58:49,151 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
om3_1       | STARTUP_MSG:   args = [--init]
scm_1       | /************************************************************
s3g_1       | 2019-11-12 15:58:49,151 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
om2_1       | 2019-11-12 15:58:48,492 INFO om.OzoneManagerStarter: STARTUP_MSG: 
om3_1       | STARTUP_MSG:   version = 3.2.0
scm_1       | STARTUP_MSG: Starting StorageContainerManager
om2_1       | /************************************************************
om1_1       | 2019-11-12 15:58:45,694 INFO om.OzoneManagerStarter: STARTUP_MSG: 
datanode_3  | 2019-11-12 15:58:45,738 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
s3g_1       | 2019-11-12 15:58:49,174 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
scm_1       | STARTUP_MSG:   host = 03aa00eecbfd/172.18.0.7
om2_1       | STARTUP_MSG: Starting OzoneManager
