Attaching to ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_scm_1, ozone-om-ha-s3_om1_1, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_om3_1, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_datanode_2, ozone-om-ha-s3_om2_1
s3g_1       | 2019-11-10 15:05:13,566 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-11-10 15:05:13,599 INFO util.log: Logging initialized @1054ms
s3g_1       | 2019-11-10 15:05:13,716 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1       | 2019-11-10 15:05:13,742 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
s3g_1       | 2019-11-10 15:05:13,750 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
s3g_1       | 2019-11-10 15:05:13,753 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
s3g_1       | 2019-11-10 15:05:13,753 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
scm_1       | 2019-11-10 15:05:13,393 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
s3g_1       | 2019-11-10 15:05:13,753 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | /************************************************************
s3g_1       | 2019-11-10 15:05:13,771 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
scm_1       | STARTUP_MSG: Starting StorageContainerManager
om1_1       | 2019-11-10 15:05:13,495 INFO om.OzoneManagerStarter: STARTUP_MSG: 
s3g_1       | 2019-11-10 15:05:13,772 INFO s3.Gateway: Starting Ozone S3 gateway
scm_1       | STARTUP_MSG:   host = 7a44c8d94f1d/172.18.0.9
datanode_1  | 2019-11-10 15:05:13,188 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
om1_1       | /************************************************************
s3g_1       | 2019-11-10 15:05:13,781 INFO http.HttpServer2: Jetty bound to port 9878
om2_1       | 2019-11-10 15:05:10,677 INFO om.OzoneManagerStarter: STARTUP_MSG: 
scm_1       | STARTUP_MSG:   args = [--init]
datanode_1  | /************************************************************
om1_1       | STARTUP_MSG: Starting OzoneManager
s3g_1       | 2019-11-10 15:05:13,784 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
om2_1       | /************************************************************
datanode_2  | 2019-11-10 15:05:10,666 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
datanode_1  | STARTUP_MSG: Starting HddsDatanodeService
om1_1       | STARTUP_MSG:   host = 011b15b94b30/172.18.0.6
