Attaching to ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_om3_1, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_om1_1, ozone-om-ha-s3_datanode_2, ozone-om-ha-s3_scm_1, ozone-om-ha-s3_om2_1
s3g_1       | 2019-11-03 03:20:53,673 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-11-03 03:20:53,708 INFO util.log: Logging initialized @1019ms
s3g_1       | 2019-11-03 03:20:53,812 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1       | 2019-11-03 03:20:53,837 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
datanode_3  | 2019-11-03 03:20:54,317 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
s3g_1       | 2019-11-03 03:20:53,849 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
om1_1       | 2019-11-03 03:20:50,321 INFO om.OzoneManagerStarter: STARTUP_MSG: 
datanode_3  | /************************************************************
s3g_1       | 2019-11-03 03:20:53,852 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
scm_1       | 2019-11-03 03:20:49,241 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
om1_1       | /************************************************************
datanode_1  | 2019-11-03 03:20:50,532 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
om3_1       | 2019-11-03 03:20:52,413 INFO om.OzoneManagerStarter: STARTUP_MSG: 
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
s3g_1       | 2019-11-03 03:20:53,852 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
scm_1       | /************************************************************
om1_1       | STARTUP_MSG: Starting OzoneManager
datanode_2  | 2019-11-03 03:20:50,437 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
datanode_1  | /************************************************************
om3_1       | /************************************************************
s3g_1       | 2019-11-03 03:20:53,852 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
datanode_3  | STARTUP_MSG:   host = df06e6810dca/172.18.0.8
scm_1       | STARTUP_MSG: Starting StorageContainerManager
om1_1       | STARTUP_MSG:   host = 5bbe39a2497d/172.18.0.4
datanode_2  | /************************************************************
datanode_1  | STARTUP_MSG: Starting HddsDatanodeService
om3_1       | STARTUP_MSG: Starting OzoneManager
s3g_1       | 2019-11-03 03:20:53,873 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
datanode_3  | STARTUP_MSG:   args = []
om2_1       | 2019-11-03 03:20:50,247 INFO om.OzoneManagerStarter: STARTUP_MSG: 
scm_1       | STARTUP_MSG:   host = 90d9b6b515e5/172.18.0.2
om1_1       | STARTUP_MSG:   args = [--init]
datanode_2  | STARTUP_MSG: Starting HddsDatanodeService
datanode_1  | STARTUP_MSG:   host = dac054054505/172.18.0.6
om3_1       | STARTUP_MSG:   host = 352c7f496e67/172.18.0.7
s3g_1       | 2019-11-03 03:20:53,875 INFO s3.Gateway: Starting Ozone S3 gateway
datanode_3  | STARTUP_MSG:   version = 3.2.0
om2_1       | /************************************************************
scm_1       | STARTUP_MSG:   args = [--init]
om1_1       | STARTUP_MSG:   version = 3.2.0
datanode_2  | STARTUP_MSG:   host = 9053bcb0cc4e/172.18.0.5
datanode_1  | STARTUP_MSG:   args = []
om3_1       | STARTUP_MSG:   args = [--init]
s3g_1       | 2019-11-03 03:20:53,894 INFO http.HttpServer2: Jetty bound to port 9878
