Attaching to ozones3_s3g_1, ozones3_datanode_3, ozones3_datanode_2, ozones3_om_1, ozones3_scm_1, ozones3_datanode_1
s3g_1       | 2019-11-01 05:31:01,949 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-11-01 05:31:01,988 INFO util.log: Logging initialized @1159ms
s3g_1       | 2019-11-01 05:31:02,123 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1       | 2019-11-01 05:31:02,155 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
s3g_1       | 2019-11-01 05:31:02,168 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
s3g_1       | 2019-11-01 05:31:02,171 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
s3g_1       | 2019-11-01 05:31:02,172 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
s3g_1       | 2019-11-01 05:31:02,172 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
s3g_1       | 2019-11-01 05:31:02,194 [main] INFO       - Starting Ozone S3 gateway
s3g_1       | 2019-11-01 05:31:02,209 INFO http.HttpServer2: Jetty bound to port 9878
s3g_1       | 2019-11-01 05:31:02,211 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
s3g_1       | 2019-11-01 05:31:02,250 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@66ea810{/logs,file:///var/log/hadoop/,AVAILABLE}
s3g_1       | 2019-11-01 05:31:02,251 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@d2de489{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-ozone-s3gateway-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
s3g_1       | ERROR StatusLogger No Log4j 2 configuration file found. Using default configuration (logging only errors to the console), or user programmatically provided configurations. Set system property 'log4j2.debug' to show Log4j 2 internal initialization logging. See https://logging.apache.org/log4j/2.x/manual/configuration.html for instructions on how to configure Log4j 2
s3g_1       | WARNING: An illegal reflective access operation has occurred
s3g_1       | WARNING: Illegal reflective access by org.jboss.classfilewriter.ClassFile$1 (file:/opt/hadoop/share/ozone/lib/weld-servlet-2.4.7.Final.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int)
datanode_3  | 2019-11-01 05:31:01,304 [main] INFO       - STARTUP_MSG: 
s3g_1       | WARNING: Please consider reporting this to the maintainers of org.jboss.classfilewriter.ClassFile$1
datanode_3  | /************************************************************
s3g_1       | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
s3g_1       | WARNING: All illegal access operations will be denied in a future release
s3g_1       | Nov 01, 2019 5:31:05 AM org.glassfish.jersey.internal.Errors logErrors
datanode_3  | STARTUP_MSG:   host = b7230cee81fb/172.18.0.4
s3g_1       | WARNING: The following warnings have been detected: WARNING: A HTTP GET method, public javax.ws.rs.core.Response org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.get(java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.io.InputStream) throws java.io.IOException,org.apache.hadoop.ozone.s3.exception.OS3Exception, should not consume any entity.
om_1        | 2019-11-01 05:31:01,827 [main] INFO       - STARTUP_MSG: 
datanode_3  | STARTUP_MSG:   args = []
