Attaching to ozone-om-ha-s3_om1_1, ozone-om-ha-s3_s3g_1, ozone-om-ha-s3_datanode_3, ozone-om-ha-s3_datanode_1, ozone-om-ha-s3_datanode_2, ozone-om-ha-s3_om2_1, ozone-om-ha-s3_om3_1, ozone-om-ha-s3_scm_1
om1_1       | 2019-11-07 17:53:52,686 INFO om.OzoneManagerStarter: STARTUP_MSG: 
datanode_3  | 2019-11-07 17:53:52,584 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
om1_1       | /************************************************************
datanode_3  | /************************************************************
om1_1       | STARTUP_MSG: Starting OzoneManager
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
datanode_3  | STARTUP_MSG:   host = 05db63fb5ca7/172.18.0.8
om1_1       | STARTUP_MSG:   host = 376bd285cb58/172.18.0.9
datanode_3  | STARTUP_MSG:   args = []
om1_1       | STARTUP_MSG:   args = [--init]
datanode_3  | STARTUP_MSG:   version = 3.2.0
om3_1       | 2019-11-07 17:53:50,369 INFO om.OzoneManagerStarter: STARTUP_MSG: 
om1_1       | STARTUP_MSG:   version = 3.2.0
s3g_1       | 2019-11-07 17:53:52,968 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
