Attaching to ozone_datanode_2, ozone_datanode_3, ozone_datanode_1, ozone_om_1, ozone_scm_1
om_1        | 2019-11-08 21:21:26,902 INFO om.OzoneManagerStarter: STARTUP_MSG: 
datanode_1  | 2019-11-08 21:21:30,264 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
om_1        | /************************************************************
om_1        | STARTUP_MSG: Starting OzoneManager
scm_1       | 2019-11-08 21:21:26,806 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
datanode_1  | /************************************************************
om_1        | STARTUP_MSG:   host = db0ef127023b/172.19.0.3
scm_1       | /************************************************************
om_1        | STARTUP_MSG:   args = [--init]
scm_1       | STARTUP_MSG: Starting StorageContainerManager
om_1        | STARTUP_MSG:   version = 3.2.0
scm_1       | STARTUP_MSG:   host = debd385322a1/172.19.0.2
datanode_2  | 2019-11-08 21:21:28,691 INFO ozone.HddsDatanodeService: STARTUP_MSG: 
datanode_1  | STARTUP_MSG: Starting HddsDatanodeService
scm_1       | STARTUP_MSG:   args = [--init]
