Attaching to ozones3_s3g_1, ozones3_datanode_3, ozones3_datanode_1, ozones3_datanode_2, ozones3_scm_1, ozones3_om_1
s3g_1       | 2019-10-25 04:19:35,374 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1       | 2019-10-25 04:19:35,404 INFO util.log: Logging initialized @1105ms
datanode_3  | 2019-10-25 04:19:35,089 [main] INFO       - STARTUP_MSG: 
datanode_3  | /************************************************************
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
datanode_3  | STARTUP_MSG:   host = 641416d3d109/172.18.0.6
s3g_1       | 2019-10-25 04:19:35,514 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_1  | 2019-10-25 04:19:34,938 [main] INFO       - STARTUP_MSG: 
datanode_3  | STARTUP_MSG:   args = []
s3g_1       | 2019-10-25 04:19:35,548 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
datanode_1  | /************************************************************
datanode_3  | STARTUP_MSG:   version = 3.2.0
s3g_1       | 2019-10-25 04:19:35,563 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
datanode_1  | STARTUP_MSG: Starting HddsDatanodeService
