Attaching to ozoneperf_s3g_1, ozoneperf_scm_1, ozoneperf_grafana_1, ozoneperf_jaeger_1, ozoneperf_datanode_3, ozoneperf_datanode_2, ozoneperf_datanode_1, ozoneperf_prometheus_1, ozoneperf_om_1
s3g_1         | 2019-11-15 11:31:26,123 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g_1         | 2019-11-15 11:31:26,156 INFO util.log: Logging initialized @993ms
s3g_1         | 2019-11-15 11:31:26,266 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
s3g_1         | 2019-11-15 11:31:26,291 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
s3g_1         | 2019-11-15 11:31:26,299 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
s3g_1         | 2019-11-15 11:31:26,301 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
s3g_1         | 2019-11-15 11:31:26,301 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
s3g_1         | 2019-11-15 11:31:26,301 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
s3g_1         | 2019-11-15 11:31:26,322 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
s3g_1         | 2019-11-15 11:31:26,323 INFO s3.Gateway: Starting Ozone S3 gateway
s3g_1         | 2019-11-15 11:31:26,332 INFO http.HttpServer2: Jetty bound to port 9878
s3g_1         | 2019-11-15 11:31:26,333 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
